ticker,event_ticker,series_ticker,league,title,subtitle,yes_sub_title,no_sub_title,market_type,status,result,label_kind,label_usable,result_binary,settlement_value,last_price,yes_bid,yes_ask,no_bid,no_ask,implied_prob_close,odds_multiplier_yes,odds_multiplier_no,edge_yes,edge_no,volume,open_interest,spread,notional_value,open_time,close_time,expiration_time,settlement_ts,created_time,strike_type,floor_strike,cap_strike,functional_strike,can_close_early,rules_primary
KXNCAAMWRESTLING165-26-MCAL,KXNCAAMWRESTLING165-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 165-pound weight class?,:: Iowa,Mikey Caliendo,Mikey Caliendo,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,1068.0,1039.0,0.01,1.0,2026-03-19T01:00:00Z,2026-03-22T03:22:39Z,2026-04-05T14:00:00Z,2026-03-22T03:27:51.244819Z,2026-03-18T23:17:21.884007Z,custom,,,,True,"If Mikey Caliendo is the 2026 Division I men's college wrestling national champion in the 165-pound weight class, then the market resolves to Yes."
KXNBAGAME-26MAR21LACDAL-LAC,KXNBAGAME-26MAR21LACDAL,,NBA,Los Angeles C at Dallas Winner?,,Los Angeles C,Los Angeles C,binary,finalized,yes,binary,True,1.0,1.0,0.99,0.99,1.0,0.0,0.01,0.99,1.0101010101010102,99.99999999999991,0.010101010101010166,-1.0,3331473.0,1934355.0,0.010000000000000009,1.0,2026-03-19T16:07:00Z,2026-03-22T03:22:22Z,2026-04-05T00:30:00Z,2026-03-22T03:24:01.032372Z,2026-03-19T16:02:59.235026Z,structured,,,,True,"If Los Angeles C wins the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNBAGAME-26MAR21LACDAL-DAL,KXNBAGAME-26MAR21LACDAL,,NBA,Los Angeles C at Dallas Winner?,,Dallas,Dallas,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,2907691.0,1317231.0,0.01,1.0,2026-03-19T16:07:00Z,2026-03-22T03:22:22Z,2026-04-05T00:30:00Z,2026-03-22T03:24:01.032372Z,2026-03-19T16:02:59.235026Z,structured,,,,True,"If Dallas wins the Los Angeles C at Dallas professional basketball game originally scheduled for Mar 21, 2026, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-ATAY,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Nebraska,Antrell Taylor,Antrell Taylor,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,9646.0,7121.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Antrell Taylor is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-BCAN,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Ohio St.,Brandon Cannon,Brandon Cannon,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,609.0,441.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Brandon Cannon is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-BLOW,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Indiana,Bryce Lowery,Bryce Lowery,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Bryce Lowery is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-CCAT,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Michigan,Cameron Catrabone,Cameron Catrabone,binary,finalized,no,binary,True,0.0,0.0,0.02,0.0,0.01,0.99,1.0,0.02,50.0,1.0204081632653061,-1.0,0.020408163265306145,16.0,16.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Cameron Catrabone is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-CMIL,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Minnesota,Charlie Millard,Charlie Millard,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,7.0,7.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Charlie Millard is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-CSWE,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: South Dakota St.,Cael Swensen,Cael Swensen,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Cael Swensen is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-CWAS,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Virginia,Colton Washleski,Colton Washleski,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Colton Washleski is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-DCAR,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Stanford,Daniel Cardenas,Daniel Cardenas,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,2.0,2.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Daniel Cardenas is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-DEVA,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Pittsburgh,Dylan Evans,Dylan Evans,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Dylan Evans is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-DMCG,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: George Mason,DJ McGee,DJ McGee,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If DJ McGee is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-DRAI,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Ohio,Derek Raike,Derek Raike,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Derek Raike is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-EMIL,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Virginia Tech,Ethen Miller,Ethen Miller,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,2.0,2.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Ethen Miller is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-GDRE,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: North Dakota St.,Gavin Drexler,Gavin Drexler,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Gavin Drexler is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-GMCC,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Edinboro,Garrett McChesney,Garrett McChesney,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Garrett McChesney is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-JHAR,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Harvard,Jimmy Harrington,Jimmy Harrington,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,1.0,1.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Jimmy Harrington is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-JJON,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Little Rock,Jaivon Jones,Jaivon Jones,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Jaivon Jones is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-JLEY,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Navy,Jonathan Ley,Jonathan Ley,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Jonathan Ley is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-LROZ,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Lehigh,Logan Rozynski,Logan Rozynski,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,1.0,1.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Logan Rozynski is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-YCHA,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Morgan St.,Yannis Charles,Yannis Charles,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Yannis Charles is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-JPRE,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Bellarmine,Jeb Prechtel,Jeb Prechtel,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Jeb Prechtel is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-VZER,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Iowa St.,Vinny Zerban,Vinny Zerban,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Vinny Zerban is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-VACANT,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,::,Title is vacant,Title is vacant,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,157.0,157.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If no one is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-TWAT,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: West Virginia,Ty Watters,Ty Watters,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,1842.0,1307.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Ty Watters is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-MSHR,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Central Michigan,Mason Shrader,Mason Shrader,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Mason Shrader is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-MSHA,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Cornell,Meyer Shapiro,Meyer Shapiro,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,1196.0,859.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Meyer Shapiro is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-PDUK,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Penn St.,PJ Duke,PJ Duke,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,12234.0,6605.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If PJ Duke is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-LROO,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: North Carolina,Laird Root,Laird Root,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Laird Root is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-LROB,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Oklahoma St.,Landon Robideau,Landon Robideau,binary,finalized,yes,binary,True,1.0,1.0,0.99,0.99,1.0,0.0,0.01,0.99,1.0101010101010102,99.99999999999991,0.010101010101010166,-1.0,7673.0,3510.0,0.010000000000000009,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Landon Robideau is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-LMEC,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Wisconsin,Luke Mechler,Luke Mechler,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,1.0,1.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Luke Mechler is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-KWEB,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Illinois,Kannon Webster,Kannon Webster,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,146.0,146.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Kannon Webster is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-KOWE,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Columbia,Kai Owen,Kai Owen,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Kai Owen is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-KLAR,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Arizona St.,Kaleb Larkin,Kaleb Larkin,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,885.0,566.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Kaleb Larkin is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-KBUR,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Buffalo,Kaleb Burgess,Kaleb Burgess,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Kaleb Burgess is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING157-26-JSWI,KXNCAAMWRESTLING157-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 157-pound weight class?,:: Penn,Jude Swisher,Jude Swisher,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,1.0,1.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:47Z,2026-04-05T14:00:00Z,2026-03-22T03:26:50.852697Z,2026-03-18T23:11:36.320068Z,custom,,,,True,"If Jude Swisher is the 2026 Division I men's college wrestling national champion in the 157-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING149-26-CLAM,KXNCAAMWRESTLING149-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 149-pound weight class?,:: Nebraska,Chance Lamer,Chance Lamer,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,522.0,500.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:02Z,2026-04-05T14:00:00Z,2026-03-22T03:26:10.8575Z,2026-03-18T23:06:22.186438Z,custom,,,,True,"If Chance Lamer is the 2026 Division I men's college wrestling national champion in the 149-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING149-26-DLAY,KXNCAAMWRESTLING149-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 149-pound weight class?,:: Rider,Dylan Layton,Dylan Layton,binary,finalized,no,binary,True,0.0,0.0,0.0,0.0,0.01,0.99,1.0,0.0,,,,,0.0,0.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:02Z,2026-04-05T14:00:00Z,2026-03-22T03:26:10.8575Z,2026-03-18T23:06:22.186438Z,custom,,,,True,"If Dylan Layton is the 2026 Division I men's college wrestling national champion in the 149-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING149-26-DEVA,KXNCAAMWRESTLING149-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 149-pound weight class?,:: Utah Valley,David Evans,David Evans,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,192.0,192.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:02Z,2026-04-05T14:00:00Z,2026-03-22T03:26:10.8575Z,2026-03-18T23:06:22.186438Z,custom,,,,True,"If David Evans is the 2026 Division I men's college wrestling national champion in the 149-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING149-26-CYOU,KXNCAAMWRESTLING149-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 149-pound weight class?,:: Maryland,Carter Young,Carter Young,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,253.0,249.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:02Z,2026-04-05T14:00:00Z,2026-03-22T03:26:10.8575Z,2026-03-18T23:06:22.186438Z,custom,,,,True,"If Carter Young is the 2026 Division I men's college wrestling national champion in the 149-pound weight class, then the market resolves to Yes."
KXNCAAMWRESTLING149-26-CWAS,KXNCAAMWRESTLING149-26,,NCAA,Who will be the 2026 Division I men's college wrestling national champion in the 149-pound weight class?,:: Penn,Cross Wasilewski,Cross Wasilewski,binary,finalized,no,binary,True,0.0,0.0,0.01,0.0,0.01,0.99,1.0,0.01,100.0,1.0101010101010102,-1.0,0.010101010101010166,500.0,457.0,0.01,1.0,2026-03-19T00:00:00Z,2026-03-22T03:21:02Z,2026-04-05T14:00:00Z,2026-03-22T03:26:10.8575Z,2026-03-18T23:06:22.186438Z,custom,,,,True,"If Cross Wasilewski is the 2026 Division I men's college wrestling national champion in the 149-pound weight class, then the market resolves to Yes."
