ticker,league,end_period_ts,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_open,yes_bid_close,yes_ask_open,yes_ask_close,volume,open_interest,implied_prob,odds_multiplier_yes,odds_multiplier_no,spread
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773849600,,,,,,0.62,0.45,0.45,0.61,0.6,0.0,31.0,,,,0.14999999999999997
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773853200,,,,,,0.62,0.45,0.44,0.6,0.6,0.0,31.0,,,,0.15999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773856800,,,,,,0.62,0.44,0.46,0.6,0.6,0.0,31.0,,,,0.13999999999999996
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773860400,,,,,,0.62,0.46,0.45,0.6,0.62,0.0,31.0,,,,0.16999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773864000,,,,,,0.62,0.45,0.45,0.62,0.62,0.0,31.0,,,,0.16999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773867600,0.6,0.63,0.6,0.63,0.6205,0.62,0.45,0.47,0.62,0.62,78.0,109.0,0.63,1.5873015873015872,2.7027027027027026,0.15000000000000002
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773871200,,,,,,0.63,0.47,0.45,0.62,0.62,0.0,109.0,,,,0.16999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773874800,,,,,,0.63,0.45,0.47,0.62,0.6,0.0,109.0,,,,0.13
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773878400,,,,,,0.63,0.47,0.49,0.6,0.62,0.0,109.0,,,,0.13
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773882000,,,,,,0.63,0.49,0.45,0.62,0.63,0.0,109.0,,,,0.18
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773885600,,,,,,0.63,0.45,0.45,0.63,0.6,0.0,109.0,,,,0.14999999999999997
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773889200,,,,,,0.63,0.45,0.47,0.6,0.63,0.0,109.0,,,,0.16000000000000003
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773892800,,,,,,0.63,0.47,0.44,0.63,0.63,0.0,109.0,,,,0.19
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773896400,0.62,0.63,0.62,0.63,0.6235,0.63,0.44,0.45,0.63,0.62,31.0,140.0,0.63,1.5873015873015872,2.7027027027027026,0.16999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773900000,,,,,,0.63,0.45,0.44,0.62,0.63,0.0,140.0,,,,0.19
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773903600,,,,,,0.63,0.44,0.44,0.63,0.63,0.0,140.0,,,,0.19
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773907200,,,,,,0.63,0.44,0.44,0.63,0.64,0.0,140.0,,,,0.2
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773914400,,,,,,0.63,0.44,0.44,0.64,0.63,0.0,140.0,,,,0.19
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773918000,,,,,,0.63,0.44,0.44,0.63,0.63,0.0,140.0,,,,0.19
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773921600,,,,,,0.63,0.44,0.45,0.63,0.62,0.0,140.0,,,,0.16999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773925200,,,,,,0.63,0.45,0.44,0.62,0.62,0.0,140.0,,,,0.18
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773928800,,,,,,0.63,0.44,0.45,0.62,0.62,0.0,140.0,,,,0.16999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773932400,,,,,,0.63,0.45,0.44,0.62,0.62,0.0,140.0,,,,0.18
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773936000,,,,,,0.63,0.44,0.45,0.62,0.61,0.0,140.0,,,,0.15999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773939600,,,,,,0.63,0.45,0.44,0.61,0.62,0.0,140.0,,,,0.18
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773943200,,,,,,0.63,0.44,0.45,0.62,0.62,0.0,140.0,,,,0.16999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773946800,,,,,,0.63,0.45,0.44,0.62,0.6,0.0,140.0,,,,0.15999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773950400,,,,,,0.63,0.44,0.44,0.6,0.62,0.0,140.0,,,,0.18
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773954000,0.62,0.62,0.62,0.62,0.62,0.63,0.44,0.44,0.62,0.62,78.0,218.0,0.62,1.6129032258064517,2.6315789473684212,0.18
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773957600,,,,,,0.62,0.44,0.44,0.62,0.61,0.0,218.0,,,,0.16999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773961200,,,,,,0.62,0.44,0.44,0.61,0.61,0.0,218.0,,,,0.16999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773964800,0.61,0.61,0.61,0.61,0.61,0.62,0.44,0.44,0.61,0.61,3.0,221.0,0.61,1.639344262295082,2.564102564102564,0.16999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773968400,,,,,,0.61,0.44,0.44,0.61,0.6,0.0,221.0,,,,0.15999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773972000,0.62,0.62,0.62,0.62,0.62,0.61,0.44,0.44,0.6,0.62,15.0,236.0,0.62,1.6129032258064517,2.6315789473684212,0.18
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773975600,,,,,,0.62,0.44,0.45,0.62,0.61,0.0,236.0,,,,0.15999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773979200,0.49,0.49,0.49,0.49,0.49,0.62,0.45,0.46,0.61,0.49,3.0,239.0,0.49,2.0408163265306123,1.9607843137254901,0.02999999999999997
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773982800,0.49,0.58,0.49,0.56,0.5499,0.49,0.46,0.47,0.49,0.56,102.0,341.0,0.56,1.7857142857142856,2.272727272727273,0.09000000000000008
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773986400,0.56,0.56,0.47,0.53,0.5418,0.56,0.47,0.47,0.56,0.52,613.0,950.0,0.53,1.8867924528301885,2.127659574468085,0.050000000000000044
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773990000,0.53,0.54,0.52,0.53,0.5301,0.53,0.47,0.49,0.52,0.55,754.0,1704.0,0.53,1.8867924528301885,2.127659574468085,0.06000000000000005
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773993600,0.52,0.53,0.52,0.53,0.5202,0.53,0.49,0.47,0.55,0.57,47.0,1751.0,0.53,1.8867924528301885,2.127659574468085,0.09999999999999998
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1773997200,0.55,0.6,0.48,0.48,0.5876,0.53,0.47,0.48,0.57,0.55,2909.0,4641.0,0.48,2.0833333333333335,1.923076923076923,0.07000000000000006
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1774000800,0.55,0.56,0.52,0.54,0.5408,0.48,0.48,0.53,0.55,0.54,325.0,4961.0,0.54,1.8518518518518516,2.173913043478261,0.010000000000000009
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1774004400,0.54,0.54,0.54,0.54,0.54,0.54,0.53,0.53,0.54,0.54,131.0,5092.0,0.54,1.8518518518518516,2.173913043478261,0.010000000000000009
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1774008000,0.54,0.55,0.53,0.53,0.5393,0.54,0.53,0.52,0.54,0.54,406.0,5435.0,0.53,1.8867924528301885,2.127659574468085,0.020000000000000018
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1774011600,0.54,0.54,0.53,0.54,0.5356,0.53,0.52,0.52,0.54,0.54,620.0,6055.0,0.54,1.8518518518518516,2.173913043478261,0.020000000000000018
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1774015200,0.54,0.54,0.52,0.54,0.5332,0.54,0.52,0.51,0.54,0.53,2333.0,8366.0,0.54,1.8518518518518516,2.173913043478261,0.020000000000000018
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1774018800,0.53,0.54,0.51,0.53,0.5299,0.54,0.51,0.52,0.53,0.53,4698.0,12543.0,0.53,1.8867924528301885,2.127659574468085,0.010000000000000009
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1774022400,0.53,0.54,0.52,0.54,0.5334,0.53,0.52,0.52,0.53,0.54,15976.0,28127.0,0.54,1.8518518518518516,2.173913043478261,0.020000000000000018
KXNCAAMBFIRST10-26MAR20SCUUK-UK,NCAA,1774026000,0.54,0.99,0.46,0.99,0.7604,0.54,0.52,0.99,0.54,1.0,37080.0,50595.0,0.99,1.0101010101010102,99.99999999999991,0.010000000000000009
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774026000,,,,,,,0.01,0.01,1.0,0.98,0.0,0.0,,,,0.97
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774029600,,,,,,,0.01,0.51,0.98,0.71,0.0,0.0,,,,0.19999999999999996
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774036800,,,,,,,0.51,0.52,0.71,0.69,0.0,0.0,,,,0.16999999999999993
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774040400,,,,,,,0.52,0.52,0.69,0.7,0.0,0.0,,,,0.17999999999999994
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774044000,,,,,,,0.52,0.52,0.7,0.69,0.0,0.0,,,,0.16999999999999993
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774047600,,,,,,,0.52,0.52,0.69,0.69,0.0,0.0,,,,0.16999999999999993
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774051200,,,,,,,0.52,0.51,0.69,0.63,0.0,0.0,,,,0.12
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774058400,,,,,,,0.51,0.51,0.63,0.62,0.0,0.0,,,,0.10999999999999999
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774062000,0.62,0.62,0.62,0.62,0.62,,0.51,0.6,0.62,0.61,15.0,15.0,0.62,1.6129032258064517,2.6315789473684212,0.010000000000000009
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774065600,0.61,0.62,0.61,0.62,0.6133,0.62,0.6,0.6,0.61,0.62,30.0,45.0,0.62,1.6129032258064517,2.6315789473684212,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774069200,0.62,0.62,0.61,0.61,0.6133,0.62,0.6,0.61,0.62,0.65,60.0,105.0,0.61,1.639344262295082,2.564102564102564,0.040000000000000036
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774072800,0.64,0.64,0.64,0.64,0.64,0.61,0.61,0.61,0.65,0.64,56.0,161.0,0.64,1.5625,2.7777777777777777,0.030000000000000027
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774076400,0.64,0.64,0.64,0.64,0.64,0.64,0.61,0.61,0.64,0.64,67.0,228.0,0.64,1.5625,2.7777777777777777,0.030000000000000027
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774080000,0.63,0.63,0.63,0.63,0.63,0.64,0.61,0.62,0.64,0.63,4.0,232.0,0.63,1.5873015873015872,2.7027027027027026,0.010000000000000009
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774083600,,,,,,0.63,0.62,0.62,0.63,0.64,0.0,232.0,,,,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774087200,,,,,,0.63,0.62,0.62,0.64,0.64,0.0,232.0,,,,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774094400,0.64,0.64,0.64,0.64,0.64,0.63,0.62,0.62,0.64,0.64,43.0,275.0,0.64,1.5625,2.7777777777777777,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774098000,0.64,0.64,0.64,0.64,0.64,0.64,0.62,0.62,0.64,0.64,38.0,313.0,0.64,1.5625,2.7777777777777777,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774101600,0.63,0.64,0.63,0.64,0.6388,0.64,0.62,0.62,0.64,0.64,57.0,370.0,0.64,1.5625,2.7777777777777777,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774105200,0.64,0.64,0.64,0.64,0.64,0.64,0.62,0.62,0.64,0.64,14.0,384.0,0.64,1.5625,2.7777777777777777,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774108800,0.64,0.64,0.64,0.64,0.64,0.64,0.62,0.62,0.64,0.64,307.0,691.0,0.64,1.5625,2.7777777777777777,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774112400,0.64,0.64,0.64,0.64,0.64,0.64,0.62,0.62,0.64,0.64,159.0,850.0,0.64,1.5625,2.7777777777777777,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774116000,0.64,0.64,0.64,0.64,0.64,0.64,0.62,0.62,0.64,0.64,95.0,945.0,0.64,1.5625,2.7777777777777777,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774119600,0.64,0.64,0.64,0.64,0.64,0.64,0.62,0.62,0.64,0.64,219.0,1164.0,0.64,1.5625,2.7777777777777777,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774123200,0.64,0.64,0.64,0.64,0.64,0.64,0.62,0.62,0.64,0.64,738.0,1902.0,0.64,1.5625,2.7777777777777777,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774126800,0.64,0.64,0.64,0.64,0.64,0.64,0.62,0.62,0.64,0.64,24.0,1926.0,0.64,1.5625,2.7777777777777777,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774130400,0.64,0.64,0.62,0.62,0.6397,0.64,0.62,0.62,0.64,0.64,563.0,2489.0,0.62,1.6129032258064517,2.6315789473684212,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774134000,0.64,0.64,0.64,0.64,0.64,0.62,0.62,0.62,0.64,0.64,252.0,2741.0,0.64,1.5625,2.7777777777777777,0.020000000000000018
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774137600,0.64,0.64,0.64,0.64,0.64,0.64,0.62,0.63,0.64,0.64,1017.0,3758.0,0.64,1.5625,2.7777777777777777,0.010000000000000009
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774141200,0.64,0.64,0.63,0.64,0.6398,0.64,0.63,0.63,0.64,0.64,5165.0,8711.0,0.64,1.5625,2.7777777777777777,0.010000000000000009
KXNCAAMBFIRST10-26MAR21HPARK-ARK,NCAA,1774144800,0.64,0.99,0.05,0.99,0.6686,0.64,0.63,0.99,0.64,1.0,46589.0,45521.0,0.99,1.0101010101010102,99.99999999999991,0.010000000000000009
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774026000,,,,,,,0.01,0.01,1.0,0.98,0.0,0.0,,,,0.97
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774029600,,,,,,,0.01,0.27,0.98,0.48,0.0,0.0,,,,0.20999999999999996
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774033200,,,,,,,0.27,0.28,0.48,0.48,0.0,0.0,,,,0.19999999999999996
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774036800,,,,,,,0.28,0.28,0.48,0.47,0.0,0.0,,,,0.18999999999999995
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774040400,,,,,,,0.28,0.28,0.47,0.47,0.0,0.0,,,,0.18999999999999995
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774044000,,,,,,,0.28,0.29,0.47,0.47,0.0,0.0,,,,0.18
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774047600,,,,,,,0.29,0.29,0.47,0.47,0.0,0.0,,,,0.18
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774051200,0.47,0.49,0.47,0.49,0.486,,0.29,0.35,0.47,0.48,100.0,100.0,0.49,2.0408163265306123,1.9607843137254901,0.13
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774054800,0.48,0.48,0.48,0.48,0.48,0.49,0.35,0.35,0.48,0.48,10.0,110.0,0.48,2.0833333333333335,1.923076923076923,0.13
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774058400,,,,,,0.48,0.35,0.3,0.48,0.49,0.0,110.0,,,,0.19
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774062000,,,,,,0.48,0.3,0.35,0.49,0.47,0.0,110.0,,,,0.12
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774065600,,,,,,0.48,0.35,0.3,0.47,0.47,0.0,110.0,,,,0.16999999999999998
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774069200,0.4,0.4,0.4,0.4,0.4,0.48,0.3,0.35,0.47,0.4,11.0,121.0,0.4,2.5,1.6666666666666667,0.050000000000000044
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774072800,,,,,,0.4,0.35,0.34,0.4,0.38,0.0,121.0,,,,0.03999999999999998
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774076400,,,,,,0.4,0.34,0.33,0.38,0.38,0.0,121.0,,,,0.04999999999999999
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774080000,,,,,,0.4,0.33,0.35,0.38,0.38,0.0,121.0,,,,0.030000000000000027
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774083600,,,,,,0.4,0.35,0.34,0.38,0.38,0.0,121.0,,,,0.03999999999999998
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774087200,,,,,,0.4,0.34,0.34,0.38,0.38,0.0,121.0,,,,0.03999999999999998
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774094400,0.38,0.38,0.38,0.38,0.38,0.4,0.34,0.34,0.38,0.38,7.0,128.0,0.38,2.6315789473684212,1.6129032258064517,0.03999999999999998
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774098000,0.38,0.39,0.38,0.39,0.3876,0.38,0.34,0.34,0.38,0.39,62.0,190.0,0.39,2.564102564102564,1.639344262295082,0.04999999999999999
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774101600,0.39,0.39,0.38,0.38,0.3855,0.39,0.34,0.35,0.39,0.38,111.0,301.0,0.38,2.6315789473684212,1.6129032258064517,0.030000000000000027
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774105200,0.36,0.38,0.36,0.38,0.3795,0.38,0.35,0.35,0.38,0.38,522.0,823.0,0.38,2.6315789473684212,1.6129032258064517,0.030000000000000027
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774108800,0.38,0.38,0.38,0.38,0.38,0.38,0.35,0.35,0.38,0.38,83.0,906.0,0.38,2.6315789473684212,1.6129032258064517,0.030000000000000027
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774112400,0.38,0.38,0.38,0.38,0.38,0.38,0.35,0.35,0.38,0.38,213.0,1119.0,0.38,2.6315789473684212,1.6129032258064517,0.030000000000000027
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774116000,0.38,0.38,0.38,0.38,0.38,0.38,0.35,0.35,0.38,0.38,233.0,1352.0,0.38,2.6315789473684212,1.6129032258064517,0.030000000000000027
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774119600,0.38,0.38,0.38,0.38,0.38,0.38,0.35,0.35,0.38,0.38,510.0,1862.0,0.38,2.6315789473684212,1.6129032258064517,0.030000000000000027
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774123200,0.38,0.38,0.38,0.38,0.38,0.38,0.35,0.35,0.38,0.38,325.0,2187.0,0.38,2.6315789473684212,1.6129032258064517,0.030000000000000027
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774126800,0.38,0.38,0.38,0.38,0.38,0.38,0.35,0.35,0.38,0.38,225.0,2412.0,0.38,2.6315789473684212,1.6129032258064517,0.030000000000000027
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774130400,0.38,0.38,0.38,0.38,0.38,0.38,0.35,0.35,0.38,0.38,379.0,2791.0,0.38,2.6315789473684212,1.6129032258064517,0.030000000000000027
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774134000,0.38,0.38,0.38,0.38,0.38,0.38,0.35,0.35,0.38,0.38,744.0,3535.0,0.38,2.6315789473684212,1.6129032258064517,0.030000000000000027
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774137600,0.38,0.38,0.35,0.37,0.3738,0.38,0.35,0.36,0.38,0.37,1037.0,4522.0,0.37,2.7027027027027026,1.5873015873015872,0.010000000000000009
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774141200,0.37,0.37,0.37,0.37,0.37,0.37,0.36,0.36,0.37,0.37,1678.0,6200.0,0.37,2.7027027027027026,1.5873015873015872,0.010000000000000009
KXNCAAMBFIRST10-26MAR21HPARK-HP,NCAA,1774144800,0.36,0.95,0.01,0.01,0.2797,0.37,0.36,0.0,0.37,0.01,65443.0,66212.0,0.01,100.0,1.0101010101010102,0.01
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1773982800,0.75,0.75,0.75,0.75,0.75,,0.0,0.63,0.99,0.69,13.0,13.0,0.75,1.3333333333333333,4.0,0.05999999999999994
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1773986400,0.69,0.69,0.66,0.68,0.6777,0.75,0.63,0.66,0.69,0.68,1053.0,866.0,0.68,1.4705882352941175,3.1250000000000004,0.020000000000000018
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1773990000,0.68,0.68,0.67,0.67,0.6752,0.68,0.66,0.66,0.68,0.67,154.0,1020.0,0.67,1.4925373134328357,3.0303030303030307,0.010000000000000009
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1773993600,0.67,0.68,0.67,0.67,0.6772,0.67,0.66,0.66,0.67,0.67,600.0,1617.0,0.67,1.4925373134328357,3.0303030303030307,0.010000000000000009
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1773997200,0.67,0.68,0.67,0.68,0.6798,0.67,0.66,0.66,0.67,0.68,140.0,1757.0,0.68,1.4705882352941175,3.1250000000000004,0.020000000000000018
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774000800,0.68,0.68,0.68,0.68,0.68,0.68,0.66,0.67,0.68,0.68,22.0,1779.0,0.68,1.4705882352941175,3.1250000000000004,0.010000000000000009
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774004400,0.68,0.68,0.68,0.68,0.68,0.68,0.67,0.67,0.68,0.68,626.0,2405.0,0.68,1.4705882352941175,3.1250000000000004,0.010000000000000009
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774008000,0.68,0.68,0.67,0.68,0.6799,0.68,0.67,0.67,0.68,0.68,976.0,3374.0,0.68,1.4705882352941175,3.1250000000000004,0.010000000000000009
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774011600,0.68,0.68,0.67,0.68,0.6795,0.68,0.67,0.67,0.68,0.68,1211.0,4585.0,0.68,1.4705882352941175,3.1250000000000004,0.010000000000000009
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774015200,0.68,0.68,0.68,0.68,0.68,0.68,0.67,0.67,0.68,0.68,2053.0,6638.0,0.68,1.4705882352941175,3.1250000000000004,0.010000000000000009
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774018800,0.68,0.7,0.67,0.7,0.6808,0.68,0.67,0.69,0.68,0.7,41117.0,47738.0,0.7,1.4285714285714286,3.333333333333333,0.010000000000000009
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774022400,0.7,0.7,0.69,0.7,0.6998,0.7,0.69,0.69,0.7,0.7,2091.0,48297.0,0.7,1.4285714285714286,3.333333333333333,0.010000000000000009
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774026000,0.7,0.7,0.68,0.7,0.6993,0.7,0.69,0.68,0.7,0.69,2531.0,50375.0,0.7,1.4285714285714286,3.333333333333333,0.009999999999999898
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774029600,0.69,0.7,0.69,0.7,0.6989,0.7,0.68,0.68,0.69,0.7,714.0,51087.0,0.7,1.4285714285714286,3.333333333333333,0.019999999999999907
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774033200,0.7,0.7,0.68,0.7,0.6984,0.7,0.68,0.68,0.7,0.7,1014.0,51935.0,0.7,1.4285714285714286,3.333333333333333,0.019999999999999907
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774036800,0.7,0.7,0.68,0.7,0.6999,0.7,0.68,0.68,0.7,0.7,1880.0,53788.0,0.7,1.4285714285714286,3.333333333333333,0.019999999999999907
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774040400,0.7,0.7,0.68,0.69,0.6979,0.7,0.68,0.68,0.7,0.69,1195.0,54945.0,0.69,1.4492753623188408,3.2258064516129026,0.009999999999999898
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774044000,0.69,0.7,0.69,0.7,0.6988,0.69,0.68,0.69,0.69,0.7,1556.0,56501.0,0.7,1.4285714285714286,3.333333333333333,0.010000000000000009
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774047600,0.7,0.7,0.69,0.69,0.6998,0.7,0.69,0.69,0.7,0.7,4931.0,61350.0,0.69,1.4492753623188408,3.2258064516129026,0.010000000000000009
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774051200,0.7,0.7,0.69,0.7,0.6996,0.69,0.69,0.69,0.7,0.7,2939.0,64160.0,0.7,1.4285714285714286,3.333333333333333,0.010000000000000009
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774054800,0.7,0.7,0.69,0.7,0.6999,0.7,0.69,0.69,0.7,0.7,1904.0,66055.0,0.7,1.4285714285714286,3.333333333333333,0.010000000000000009
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774058400,0.7,0.7,0.69,0.7,0.6992,0.7,0.69,0.69,0.7,0.7,2800.0,68777.0,0.7,1.4285714285714286,3.333333333333333,0.010000000000000009
KXNCAAMBGAME-26MAR21TEXGONZ-GONZ,NCAA,1774062000,0.7,0.7,0.69,0.7,0.6997,0.7,0.69,0.69,0.7,0.7,7590.0,76281.0,0.7,1.4285714285714286,3.333333333333333,0.010000000000000009
